OSEBuildingID,DataYear,BuildingName,BuildingType,TaxParcelIdentificationNumber,Address,City,State,ZipCode,Latitude,Longitude,Neighborhood,CouncilDistrictCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUIWN(kBtu/sf),SourceEUI(kBtu/sf),EPAPropertyType,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,Electricity(kWh),SteamUse(kBtu),NaturalGas(therms),ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity
50096,2022,MADISON CENTER,NonResidential,0942000415,920 5TH AVE,SEATTLE,WA,98104,47.60647,-122.33135,DOWNTOWN,7,2016,37,1,990000,788000,202000,89,33.09999847,33.5,25356482,25057746,86.19999695,86.90000153,Office,Office,756991,Parking,201230,NA,,6560713,,29713,Compliant,No Issue,22385153,2971330,243.7,0.31
50097,2022,QUEEN ANNE FLATS,Multifamily LR (1-4),1990200300,521 2ND AVE W,SEATTLE,WA,98119,47.62397,-122.35972,MAGNOLIA / QUEEN ANNE,7,2014,4,1,23060,23060,0,92,31.70000076,33.09999847,763989,731952,66.80000305,69.80000305,Multifamily LR (1-4),Multifamily Housing,23060,NA,,NA,,135268,,3025,Compliant,No Issue,461533,302460,17.8,0.77
50098,2022,1806 23rd Ave Microhousing,Multifamily LR (1-4),1407300010,1806 23RD AVE,SEATTLE,WA,98122,47.61791,-122.3023,CENTRAL,3,2014,4,1,20246,17666,2580,98,32.40000153,33.20000076,671156,655408,73.90000153,75.90000153,Multifamily LR (1-4),Multifamily Housing,20246,NA,,NA,,139321,,1958,Compliant,No Issue,475364,195790,12.2,0.69
50099,2022,HELIOS APTS,Multifamily HR (10+),7683890010,1600 2ND AVE,SEATTLE,WA,98101,47.61067,-122.33957,DOWNTOWN,7,2019,39,1,559958,432000,127958,82,42.59999847,44,17178400,16652402,94.90000153,96.30000305,Multifamily HR (10+),Multifamily Housing,390743,Parking,151254,NA,,3281103,,59833,Compliant,No Issue,11195123,5983270,360.7,0.83
50101,2022,UW - BURKE MEMORIAL-WASHINGTON STATE MUSEUM,Nonresidential WA,1625049001,4300 15TH AVE NE,SEATTLE,WA,98195,47.66061,-122.31062,NORTHEAST,4,2018,1,3,116756,116756,0,,83.5,84,9810713,9747419,166.3000031,167.3999939,Museum,Museum,116756,Parking,0,NA,,1547170,,45318,Compliant,No Issue,5278944,4531770,260.9,2.23
50130,2022,744 N 34TH ST,NonResidential,1972202710,744 N 34TH ST,SEATTLE,WA,98103,47.64963,-122.3484,LAKE UNION,6,2017,5,1,202081,123332,78749,,70.5,70.5,8700509,8700509,170.6999969,170.6999969,Office,Office,108777,Parking,78749,Retail Store,14555,1996119,,18898,Compliant,No Issue,6810758,1889750,126.5,1.03
50148,2022,RESIDENCE INN SEATTLE U,NonResidential,7733600135,4501 12TH AVE NE,Seattle,WA,,47.66148,-122.31569,NORTHEAST,4,2016,7,1,180257,125562,54695,,,,,,,,NA,NA,,NA,,NA,,,,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,,,,
50149,2022,AURA WEST SEATTLE,Multifamily MR (5-9),952004280,4435 35TH AVE SW,Seattle,WA,,47.56349,-122.37639,SOUTHWEST,1,2016,6,1,195221,143460,51761,99,30.10000038,31.39999962,4508712,4316440,66.80000305,70.40000153,Multifamily MR (5-9),Multifamily Housing,143460,Parking,48481,NA,,899615,,14392,Compliant,No Issue,3069487,1439230,88.2,0.61
50150,2022,HYATT HOUSE,NonResidential,1991200090,201 5TH AVE N,Seattle,WA,,47.62009,-122.34799,LAKE UNION,7,2016,8,1,142805,114736,28069,,,,,,,,Hotel,Hotel,115050,Parking,28069,NA,,1131438,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",3860466,,14.8,0.13
50152,2022,THE COURTYARD,Multifamily LR (1-4),4092301970,4039 8TH AVE NE,Seattle,WA,,47.65673,-122.3201,NORTHEAST,4,2016,4,1,22694,22694,0,100,27.20000076,27.5,623269,616947,57.09999847,57.70000076,Multifamily LR (1-4),Multifamily Housing,22694,NA,,NA,,109580,,2494,Compliant,No Issue,373887,249380,14.7,0.65
50153,2022,BALLARD PUBLIC LOFTS plus MARKET,Multifamily MR (5-9),2767600230,6450 24TH AVE NW,SEATTLE,WA,98107,47.67562,-122.38728,BALLARD,6,2016,5,1,139342,101273,38069,97,33.5,33.70000076,3410754,3390271,74.90000153,75.30000305,Multifamily MR (5-9),Multifamily Housing,101273,Parking,38069,NA,,677303,,10998,Compliant,No Issue,2310957,1099800,67.3,0.66
50154,2022,SYLVIA ODOM'S PLACE,Multifamily MR (5-9),1977201121,2013 3RD AVE,SEATTLE,WA,98121,47.61251,-122.34166,DOWNTOWN,7,2016,7,1,41706,40061,1645,,50.5,51.5,2147570,2106150,120,122.5999985,Multifamily MR (5-9),Multifamily Housing,41706,NA,,NA,,478648,,5144,Compliant,No Issue,1633146,514420,33.6,0.84
50155,2022,FIRENZE APODMENT,Multifamily MR (5-9),2197600625,151 12TH AVE,SEATTLE,WA,98122,47.60282,-122.31709,EAST,3,2016,5,1,25020,25020,0,99,51,52.20000076,1309178,1279008,118.4000015,121.5999985,Multifamily MR (5-9),Multifamily Housing,25091,NA,,NA,,280697,,3514,Compliant,No Issue,957737,351440,22.3,0.89
50156,2022,EASTLAKE FLATS,Multifamily MR (5-9),1959701395,2820 EASTLAKE AVE E,SEATTLE,WA,98102,47.64614,-122.32498,LAKE UNION,4,2016,5,1,30669,30669,0,100,49.29999924,50.20000076,1540913,1512437,97,99.19999695,Multifamily MR (5-9),Multifamily Housing,30669,NA,,NA,,238541,,7270,Compliant,No Issue,813902,727010,41.7,1.36
50157,2022,SPRINGLINE APARTMENTS,Multifamily MR (5-9),3016300025,3220 CALIFORNIA AVE SW,SEATTLE,WA,,47.57489,-122.38642,SOUTHWEST,1,2017,5,1,161999,161999,0,88,42.70000076,44.29999924,5333026,5139978,87.5,91.09999847,Multifamily MR (5-9),Multifamily Housing,120328,Parking,15620,NA,,899048,,22655,Compliant,No Issue,3067550,2265480,132.1,0.82
50158,2022,AVA CAPITOL HILL,Multifamily MR (5-9),880490-0390,600 E PIKE ST,SEATTLE,WA,98122,47.61445,-122.32418,EAST,3,2016,7,1,310892,218012,92880,98,27.89999962,28,6081390,6073093,65.90000153,66,Multifamily MR (5-9),Multifamily Housing,217503,NA,,NA,,1333876,,15302,Compliant,No Issue,4551185,1530210,98.7,0.45
50159,2022,JANUS APTS/RETAIL SPACES,Multifamily MR (5-9),291920-0060,101 NW 85TH ST,SEATTLE,WA,,47.69034,-122.35842,NORTHWEST,6,2016,5,1,133881,99043,34838,99,34.29999924,35.40000153,3492313,3385933,72.19999695,74.40000153,Multifamily MR (5-9),Multifamily Housing,89564,Parking,33673,Retail Store,9044,614676,,13950,Compliant,No Issue,2097273,1395040,82.1,0.83
50160,2022,AMAZON DOPPLER BUILDING,NonResidential,0659000775,2021 7TH AVE,SEATTLE,WA,,47.61523,-122.33835,DOWNTOWN,7,2016,37,2,1496961,1076961,420000,93,41.70000076,41.70000076,47015416,47015416,104.4000015,104.4000015,Office,Office,1023298,Parking,448625,Convention Center,59672,11465620,,78947,Compliant,No Issue,39120695,7894710,569.3,0.53
50163,2022,CRAFT APARTMENTS,Multifamily LR (1-4),2908700020,1315 E JEFFERSON ST,SEATTLE,WA,,47.60594,-122.31477,CENTRAL,3,2016,4,1,29549,24556,4993,34,50.59999847,50.59999847,1063302,1063302,141.8000031,141.8000031,Multifamily LR (1-4),Multifamily Housing,20996,NA,,NA,,311636,,,Compliant,No Issue,1063302,,4.1,0.17
50164,2022,8TH & REPUBLICAN,Multifamily MR (5-9),1988201605,430  8TH AVE N,SEATTLE,WA,,47.62304,-122.34078,LAKE UNION,7,2016,8,1,245889,245889,0,98,27.60000038,27.70000076,7992187,7958811,62.09999847,62.29999924,Multifamily MR (5-9),Multifamily Housing,274254,Parking,56998,Restaurant,14345,1603352,,25216,Compliant,No Issue,5470637,2521550,154.9,0.63
50165,2022,THE CENTRAL APARTMENTS,Multifamily MR (5-9),722850-0255,2203 E UNION ST,SEATTLE,WA,,47.61272,-122.30288,CENTRAL,3,2016,6,1,104598,74310,30288,90,42.40000153,43,2586268,2549382,91.90000153,93.40000153,Multifamily MR (5-9),Multifamily Housing,60132,Parking,0,NA,,485937,,9282,Compliant,No Issue,1658016,928250,55.7,0.75
50166,2022,TABLEAU (NORTH EDGE),NonResidential,4083306985,1621 N 34TH ST,SEATTLE,WA,,47.6479,-122.33814,LAKE UNION,4,2016,4,1,338989,220902,118087,64,60.59999847,60.59999847,12720979,12720979,161.1000061,161.1000061,Office,Office,205727,Parking,117684,Restaurant,2839,3428021,,10246,Compliant,No Issue,11696408,1024570,99.3,0.45
50167,2022,MERRILL GARDENS AT BALLARD,Multifamily MR (5-9),2767700075,2418 NW 56TH ST,SEATTLE,WA,98107,47.66969,-122.38853,BALLARD,6,2016,7,1,115947,96495,19452,47,46.20000076,47.90000153,5064808,4889070,94.5,97.69999695,NA,Senior Living Community,105778,NA,,NA,,840815,,21960,Compliant,No Issue,2868861,2195950,127.6,1.32
50169,2022,SAVANNA APARTMENTS,Multifamily MR (5-9),674670-1100,4710 11TH AVE NE,SEATTLE,WA,,47.66348,-122.31611,NORTHEAST,4,2016,6,1,31988,31988,0,99,28.10000038,28.60000038,801302,785279,78.59999847,80.19999695,Multifamily MR (5-9),Multifamily Housing,26540,Parking,2170,Restaurant,1429,234848,,,Compliant,No Issue,801302,,3.1,0.1
50170,2022,NEIGHBORCARE HEALTH,NonResidential,302604-9147,10521 MERIDIAN AVE N,SEATTLE,WA,,47.70598,-122.33486,NORTHWEST,5,2016,2,1,44745,44745,0,91,41.90000153,41.90000153,1870612,1870612,117.3000031,117.3000031,Medical Office,Medical Office,44667,Parking,0,NA,,548245,,,Compliant,No Issue,1870613,,7.2,0.16
50171,2022,DENNY 18 APARTMENTS,Multifamily LR (1-4),808090-0055,1823 18TH AVE,SEATTLE,WA,,47.61833,-122.30916,SHARED: CENTRAL & EAST,3,2016,4,1,30106,30106,0,84,31,32.09999847,715186,691368,86.80000305,89.80000305,Multifamily LR (1-4),Multifamily Housing,22299,NA,,NA,,209609,,,Compliant,No Issue,715186,,2.7,0.09
50172,2022,80 MAIN APARTMENTS,Multifamily MR (5-9),5247800100,80   S MAIN ST,SEATTLE,WA,,47.60024,-122.33508,DOWNTOWN,7,2016,7,1,38717,37581,1136,62,49.90000153,51.79999924,1501221,1445334,115.9000015,121.3000031,Multifamily MR (5-9),Multifamily Housing,28990,Parking,1136,NA,,324922,,3926,Compliant,No Issue,1108634,392590,25.1,0.67
50173,2022,JUNCTION FLATS,Multifamily LR (1-4),095200-6080,4433 42ND AVE SW,SEATTLE,WA,,47.56373,-122.38575,SOUTHWEST,1,2016,4,1,69511,69511,0,97,32.29999924,33.59999847,1883039,1809563,69.40000153,72.80000305,Multifamily LR (1-4),Multifamily Housing,55965,Parking,15977,NA,,351235,,6846,Compliant,No Issue,1198415,684620,41,0.59
50174,2022,VIK CONDOS,Multifamily MR (5-9),8942400000,1760 NW 56TH ST,SEATTLE,WA,,47.66976,-122.38153,BALLARD,6,2016,6,1,88028,88028,0,81,46,46.90000153,4125844,4052328,92.69999695,95,Multifamily MR (5-9),Multifamily Housing,88028,NA,,NA,,675518,,18210,Compliant,No Issue,2304867,1820980,105.6,1.2
50175,2022,ELEANOR APARTMENTS,Multifamily MR (5-9),9528102640,800 NE 67TH ST,SEATTLE,WA,98115,47.67744,-122.31988,NORTHEAST,4,2016,6,1,273568,273568,0,100,27.89999962,28,6771580,6744029,58.70000076,58.79999924,Multifamily MR (5-9),Multifamily Housing,241451,Parking,64085,NA,,1187083,,27212,Compliant,No Issue,4050327,2721250,160.1,0.59
50176,2022,VERVE FLATS,Multifamily LR (1-4),409230-0425,4302 7TH AVE NE,SEATTLE,WA,,47.65973,-122.32043,NORTHEAST,4,2016,4,1,25688,25688,0,,,,,,,,Multifamily LR (1-4),Multifamily Housing,19769,Parking,2000,NA,,120398,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",410799,,1.6,0.06
50177,2022,CITYLINE APARTMENTS,Multifamily LR (1-4),222404-9089,4740 32ND AVE S,SEATTLE,WA,98118,47.55992,-122.29117,SOUTHEAST,2,2016,4,5,281300,281300,0,91,30.10000038,31.20000076,7907786,7623222,65.19999695,68.19999695,Multifamily LR (1-4),Multifamily Housing,253555,Parking,34594,NA,,1503719,,27771,Compliant,No Issue,5130689,2777100,167.2,0.59
50178,2022,STENCIL APARTMENTS,Multifamily LR (1-4),721740-0530,2407 E UNION ST,SEATTLE,WA,,47.61269,-122.30098,CENTRAL,3,2016,5,1,44192,44192,0,19,36.5,36.79999924,1618522,1605972,99.69999695,100.3000031,Multifamily LR (1-4),Multifamily Housing,43995,Parking,0,NA,,454554,,676,Compliant,No Issue,1550937,67580,9.5,0.22
50179,2022,QUEEN ANNE AT RODGERS PARK,Multifamily LR (1-4),2425039002,2900 3RD AVE W,SEATTLE,WA,98119,47.64626,-122.3603,MAGNOLIA / QUEEN ANNE,7,2016,3,1,139061,139061,0,55,46,46.79999924,6789345,6676062,92.59999847,94.59999847,NA,Senior Living Community,145000,Parking,6000,Swimming Pool,0,1103943,,30227,Compliant,No Issue,3766654,3022690,175,1.26
50180,2022,PLAZA ROBERTO MAESTAS,Multifamily MR (5-9),681788-0000,1670 S ROBERTO MAESTAS FEST ST,SEATTLE,WA,98144,47.57974,-122.31103,GREATER DUWAMISH,2,2016,6,2,185611,185611,0,,35.20000076,36.70000076,4933148,4727972,68.69999695,72.09999847,Multifamily MR (5-9),Multifamily Housing,116272,Retail Store,18100,Parking,10917,754911,,23574,Compliant,No Issue,2575758,2357390,135.1,0.73
50181,2022,ABBEY LINCOLN COURT,Multifamily MR (5-9),331950-0985,2020 S JACKSON ST,SEATTLE,WA,,47.59944,-122.30495,CENTRAL,3,2016,7,1,50726,50726,0,73,33.79999924,35,1773675,1714730,94.69999695,97.90000153,Multifamily MR (5-9),Multifamily Housing,50726,NA,,NA,,519834,,,Compliant,No Issue,1773675,,6.8,0.13
50182,2022,PREXY APARTMENTS,Multifamily MR (5-9),5335200040,4737 ROOSEVELT WAY NE,SEATTLE,WA,,47.6642,-122.31776,NORTHEAST,4,2016,6,1,44294,44294,0,,,,,,,,Multifamily MR (5-9),Multifamily Housing,42677,Parking,4863,NA,,289602,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",988122,,3.8,0.09
50184,2022,LUMA CONDOMINIUM,Multifamily HR (10+),197820-0940,1321 SENECA ST,SEATTLE,WA,,47.61181,-122.32319,EAST,3,2016,24,1,224326,224326,0,64,50.40000153,52.20000076,8068012,7782164,102.0999985,104,Multifamily HR (10+),Multifamily Housing,154525,NA,,NA,,1272879,,37250,Compliant,No Issue,4343063,3724950,214.5,0.96
50185,2022,BOWMAN STONEWAY,Multifamily LR (1-4),226150-0086,3801 STONE WAY N,SEATTLE,WA,,47.6531,-122.34317,LAKE UNION,4,2016,5,1,426320,344786,81534,98,41,41.79999924,8314506,8147918,85.59999847,86.69999695,Multifamily LR (1-4),Multifamily Housing,198845,Parking,92856,NA,,1425424,,34510,Compliant,No Issue,4863547,3450960,201.9,0.59
50186,2022,WEYERHAEUSER HQ,NonResidential,524780-0614,200 OCCIDENTAL AVE S,SEATTLE,WA,98104,47.60039,-122.33247,DOWNTOWN,7,2016,8,1,213803,188816,24987,97,24.20000076,24.20000076,5269753,5269753,67.69999695,67.69999695,Office,Office,217888,NA,,NA,,1544476,,,Compliant,No Issue,5269752,,20.2,0.11
50187,2022,ISOLA SW ALASKA,Multifamily MR (5-9),338990-0380,4400 SW ALASKA ST,SEATTLE,WA,,47.56127,-122.38861,SOUTHWEST,1,2017,5,1,29317,27424,1893,,26.89999962,27.79999924,787978,761000,59.59999847,62.09999847,Multifamily MR (5-9),Multifamily Housing,28317,Parking,1893,NA,,155845,,2562,Compliant,No Issue,531743,256240,15.6,0.57
50188,2022,THIRD AND BATTERY BUILDING,NonResidential,0656000470,2400 3RD AVE,SEATTLE,WA,98121,47.61582,-122.34615,DOWNTOWN,7,2016,4,1,95576,71392,24184,91,26.60000038,28.20000076,2259672,2135726,74.59999847,78.90000153,Office,Office,80168,Parking,22582,NA,,662272,,,Compliant,No Issue,2259671,,8.7,0.12
50189,2022,COMMONS AT BALLARD,Multifamily MR (5-9),276770-0160,5621 22ND AVE NW,SEATTLE,WA,98107,47.66974,-122.38513,BALLARD,6,2016,6,1,178578,122827,55751,96,35.40000153,35.90000153,4403372,4345188,86.59999847,87.09999847,Multifamily MR (5-9),Multifamily Housing,75876,Parking,55719,Office,21517,1016514,,9350,Compliant,No Issue,3468346,935020,63,0.51
50190,2022,1701 DEXTER,Multifamily MR (5-9),8807900270,1701 DEXTER AVE N,SEATTLE,WA,,47.63411,-122.34261,MAGNOLIA / QUEEN ANNE,7,2016,6,1,60500,60500,0,,32.40000153,33.59999847,1982823,1908536,69.80000305,73,Multifamily MR (5-9),Multifamily Housing,58500,Parking,15366,Office,454,372427,,7121,Compliant,No Issue,1270721,712100,42.7,0.71
50191,2022,UPTOWN 11,Multifamily LR (1-4),230165-0000,531 QUEEN ANNE AVE N,SEATTLE,WA,,47.62422,-122.35709,MAGNOLIA / QUEEN ANNE,7,2016,3,1,75494,41008,34486,,35.29999924,35.29999924,1603948,1603948,98.90000153,98.90000153,Multifamily LR (1-4),Multifamily Housing,29193,Retail Store,16235,NA,,470090,,,Compliant,No Issue,1603948,,6.2,0.15
50192,2022,MIDTOWN 21 (AMAZON),NonResidential,0660001605,1007  STEWART ST,SEATTLE,WA,,47.61632,-122.33304,DOWNTOWN,7,2016,21,1,489821,361575,128246,91,38.79999924,38.79999924,14485872,14471902,106.9000015,106.9000015,Office,Office,373458,Parking,110813,NA,,4141815,,3540,Compliant,No Issue,14131873,354000,73,0.2
50193,2022,U-VILLAGE RH GALLERY,NonResidential,0925049436,4645  26TH AVE NE,SEATTLE,WA,,47.66306,-122.3002,NORTHEAST,4,2016,4,1,47406,47406,0,11,64.59999847,64.59999847,2908256,2908256,181,181,Retail Store,Retail Store,45000,NA,,NA,,852361,,,Compliant,No Issue,2908256,,11.2,0.24
50194,2022,BALLARD SPACE,NonResidential,276770-3010,5304  BALLARD AVE NW,SEATTLE,WA,,47.66673,-122.38309,BALLARD,6,2016,4,1,37100,37100,0,,,,,,,,Office,Office,34350,NA,,NA,,277846,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",948010,,3.6,0.1
50195,2022,TOTAL WINE AND MORE,NonResidential,2771600911,1550 W ARMORY WAY,SEATTLE,WA,,47.63849,-122.37695,MAGNOLIA / QUEEN ANNE,7,2016,1,1,25065,25065,0,99,46.20000076,46.20000076,1191437,1191437,129.5,129.5,Supermarket/Grocery Store,Supermarket/Grocery Store,25763,NA,,NA,,349190,,,Compliant,No Issue,1191437,,4.6,0.18
50196,2022,Northgate Community Center,Nonresidential COS,2926049431,10510 5th Ave NE,Seattle,WA,,47.70562,-122.32319,NORTH,5,2005,1,1,20616,20616,0,,28.10000038,28.10000038,580228,580228,78.80000305,78.80000305,Other - Recreation,Other - Recreation,20616,NA,,NA,,170055,,,Compliant,No Issue,580228,,2.2,0.11
50212,2022,Conservatory Campus,Nonresidential COS,2925049087,1400 E Galer St,Seattle,WA,,47.63191,-122.31523,EAST,3,1912,1,1,23445,23445,0,,309.5,320.2000122,7506319,7255954,360.8999939,372.5,Other - Recreation,Other - Recreation,23445,NA,,NA,,142581,,70198,Compliant,No Issue,486486,7019830,374.7,15.98
50219,2022,Garfield Community Center,Nonresidential COS,7544800245,2323 E CHERRY ST,SEATTLE,WA,98122,47.60775,-122.30225,CENTRAL,3,1994,1,1,20050,20050,0,,103.9000015,110,2206036,2083714,169.8999939,176.3000031,Other - Recreation,Other - Recreation,20050,NA,,NA,,203971,,15101,Compliant,No Issue,695949,1510090,82.9,4.13
50237,2022,3RD AND HARRISON,NonResidential,1989200680,450 3RD AVE W,SEATTLE,WA,98119,47.62267,-122.3604,MAGNOLIA / QUEEN ANNE,7,2016,6,1,240700,181456,59244,89,33,33,6085152,6085152,92.5,92.5,Office,Office,184147,Parking,66779,NA,,1783456,,,Compliant,No Issue,6085152,,23.3,0.13
50239,2022,CYRENE,Multifamily HR (10+),7666202450,50 UNIVERSITY ST,SEATTLE,WA,98101,47.60649,-122.33995,DOWNTOWN,7,2016,17,1,200152,161011,39141,98,25.39999962,25.79999924,4172664,4111492,68.19999695,69.19999695,Multifamily HR (10+),Multifamily Housing,161833,Parking,49600,NA,,1142270,,2752,Compliant,No Issue,3897425,275240,29.6,0.18
50240,2022,TILT 49 (OFFICE PORTION),NonResidential,8647700000,1812 BOREN AVE,SEATTLE,WA,98101,47.61698,-122.33195,DOWNTOWN,7,2017,11,1,305542,305542,0,,,,,,,,Office,Office,305542,Parking,113154,NA,,2535326,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",8650532,,33.2,0.11
50241,2022,TROY BLOCK (AMAZON),NonResidential,8692000000,300 BOREN AVE N,SEATTLE,WA,98109,47.62107,-122.33553,LAKE UNION,7,2017,12,2,1261155,802928,458227,92,41.09999847,41.20000076,33434804,33391470,111.5,111.5,Office,Office,811463,Parking,425351,Restaurant,0,9274530,,17901,Compliant,No Issue,31644696,1790110,216.4,0.27
50242,2022,BROADSTONE CLARENDON,Multifamily MR (5-9),1989201415,105 WARREN AVE N,SEATTLE,WA,98109,47.61894,-122.35447,MAGNOLIA / QUEEN ANNE,7,2016,6,1,91909,67615,24294,97,36.20000076,36.40000153,2463206,2447623,80,80.19999695,Multifamily MR (5-9),Multifamily Housing,67615,Parking,24294,NA,,475096,,8422,Compliant,No Issue,1621026,842180,50.9,0.75
50243,2022,ORIGIN APARTMENTS,Multifamily MR (5-9),8822900585,12311 32ND AVE NE,SEATTLE,WA,98125,47.71787,-122.29446,NORTH,5,2016,7,1,183212,141698,41514,99,29.60000038,30.70000076,4352816,4187336,64.59999847,67.5,Multifamily MR (5-9),Multifamily Housing,141698,Parking,41514,NA,,835640,,15016,Compliant,No Issue,2851205,1501610,90.7,0.64
50245,2022,CASCADE I & II COMBINED,Multifamily MR (5-9),2467400050,221 MINOR AVE N,SEATTLE,WA,98109,47.62033,-122.33324,LAKE UNION,7,2016,7,2,550889,413366,137523,92,36.79999924,37.90000153,16099091,15613369,82.69999695,85.80000305,Multifamily MR (5-9),Multifamily Housing,415736,Parking,126609,Restaurant,8544,3265794,,49562,Compliant,No Issue,11142889,4956200,306,0.74
50246,2022,THOMPSON SEATTLE HOTEL + SEQUEL APTS,Multifamily HR (10+),1977200960,110 STEWART ST,SEATTLE,WA,98101,47.6107,-122.34136,DOWNTOWN,7,2017,12,1,253664,208664,45000,58,76.80000305,77.19999695,14528903,14464148,176.1999969,176.5,Multifamily HR (10+),Hotel,96801,Multifamily Housing,91478,Parking,54194,3011604,,42533,Compliant,No Issue,10275593,4253310,265.3,1.27
50247,2022,EAST HOWE STEPS,Multifamily MR (5-9),3383900125,1823 EASTLAKE AVE E,SEATTLE,WA,98102,47.63569,-122.32591,LAKE UNION,4,2016,4,2,106604,79820,26784,,,,,,,,Multifamily MR (5-9),Multifamily Housing,79820,Parking,26784,NA,,634690,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",2165564,,8.3,0.1
50248,2022,THE WILCOX,Multifamily MR (5-9),2767700270,2003 NW 57TH ST,SEATTLE,WA,98107,47.66998,-122.38249,BALLARD,6,2016,6,1,144820,110405,34415,100,24.89999962,25.89999962,2860698,2750787,55.70000076,58.20000076,Multifamily MR (5-9),Multifamily Housing,110405,Parking,34415,NA,,573142,,9051,Compliant,No Issue,1955559,905140,55.6,0.5
50249,2022,MODERA CAPITOL HILL APARTMENTS,Multifamily MR (5-9),6003500075,1427 11TH AVE,SEATTLE,WA,98122,47.61361,-122.31851,EAST,3,2016,6,1,153742,113894,39848,99,36,36.70000076,4196675,4119438,73.40000153,74.5,Multifamily MR (5-9),Multifamily Housing,114439,Parking,42717,NA,,689891,,18428,Compliant,No Issue,2353907,1842770,106.9,0.94
50250,2022,MERCY OTHELLO PLAZA,Multifamily MR (5-9),5461700000,6940 M L KING JR WAY S,SEATTLE,WA,98118,47.53963,-122.28191,SOUTHEAST,2,2017,6,2,125565,112241,13324,99,28.5,29.10000038,3268890,3199279,61.59999847,63.20000076,Multifamily MR (5-9),Multifamily Housing,104776,Office,7410,Parking,0,612082,,11805,Compliant,No Issue,2088422,1180470,70.7,0.63
50253,2022,MARK ON 8TH,Multifamily MR (5-9),1991201080,285 8TH AVE N,SEATTLE,WA,98109,47.62069,-122.34138,LAKE UNION,7,2016,7,1,187070,144267,42803,100,24.79999924,25.70000076,3714462,3576149,48.29999924,50.40000153,Multifamily MR (5-9),Multifamily Housing,139220,Parking,42803,Retail Store,5047,563965,,17902,Compliant,No Issue,1924248,1790210,102.5,0.71
50254,2022,ICON APARTMENTS,Multifamily MR (5-9),5247801380,400 S JACKSON ST,SEATTLE,WA,98104,47.59941,-122.32857,DOWNTOWN,2,2017,7,1,137771,101367,36404,84,43.09999847,43.20000076,4163019,4151310,101.4000015,101.5,Multifamily MR (5-9),Multifamily Housing,83887,Parking,20020,Retail Store,12480,905900,,10721,Compliant,No Issue,3090930,1072090,68.8,0.68
50257,2022,"MAGNUSON BLDG 2, CONSERVATION CORPS",Nonresidential COS,0225049062,7727 63rd Ave NE,Seattle,WA,98115,47.68534,-122.26235,NORTHEAST,4,1970,1,1,178196,178196,0,,9.600000381,10.39999962,1855682,1706352,14.30000019,15.30000019,Office,Office,178196,NA,,NA,,129592,,14135,Compliant,No Issue,442167,1413510,76.8,0.43
50259,2022,THE WHITTAKER (CAMPUS-Parent Property),Multifamily MR (5-9),9379700000,4755 FAUNTLEROY WAY SW,SEATTLE,WA,98116,47.56015,-122.38187,SOUTHWEST,1,2018,7,2,649605,424177,225428,80,49.20000076,49.59999847,24260052,24081034,105.5999985,106,Multifamily MR (5-9),Multifamily Housing,448506,Parking,223581,Supermarket/Grocery Store,41000,4424148,,91649,Compliant,No Issue,15095193,9164860,544.6,1.28
