"OSEBuildingID","DataYear","BuildingType","PrimaryPropertyType","PropertyName","Address","City","State","ZipCode","TaxParcelIdentificationNumber","CouncilDistrictCode","Neighborhood","Latitude","Longitude","YearBuilt","NumberofBuildings","NumberofFloors","PropertyGFATotal","PropertyGFAParking","PropertyGFABuilding.s.","ListOfAllPropertyUseTypes","LargestPropertyUseType","LargestPropertyUseTypeGFA","SecondLargestPropertyUseType","SecondLargestPropertyUseTypeGFA","ThirdLargestPropertyUseType","ThirdLargestPropertyUseTypeGFA","YearsENERGYSTARCertified","ENERGYSTARScore","SiteEUI.kBtu.sf.","SiteEUIWN.kBtu.sf.","SourceEUI.kBtu.sf.","SourceEUIWN.kBtu.sf.","SiteEnergyUse.kBtu.","SiteEnergyUseWN.kBtu.","SteamUse.kBtu.","Electricity.kWh.","Electricity.kBtu.","NaturalGas.therms.","NaturalGas.kBtu.","ComplianceStatus","TotalGHGEmissions","GHGEmissionsIntensity"
50153,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","BALLARD PUBLIC LOFTS plus MARKET","6450 24TH AVE NW","SEATTLE","WA",98107,"2767600230",6,"BALLARD",47.67562,-122.38728,2016,1,5,139342,38069,101273,NA,"Multifamily Housing",101273,"Parking",38069,NA,NA,NA,"97",33.70000076,33.5,75.30000305,74.90000153,3410754,3390271,NA,677303,2310957,10998,1099800,"Compliant",67.3,0.66
50154,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","SYLVIA ODOM'S PLACE","2013 3RD AVE","SEATTLE","WA",98121,"1977201121",7,"DOWNTOWN",47.61251,-122.34166,2016,1,7,41706,1645,40061,NA,"Multifamily Housing",41706,NA,NA,NA,NA,NA,NA,51.5,50.5,122.5999985,120,2147570,2106150,NA,478648,1633146,5144,514420,"Compliant",33.6,0.84
50155,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","FIRENZE APODMENT","151 12TH AVE","SEATTLE","WA",98122,"2197600625",3,"EAST",47.60282,-122.31709,2016,1,5,25020,0,25020,NA,"Multifamily Housing",25091,NA,NA,NA,NA,NA,"99",52.20000076,51,121.5999985,118.4000015,1309178,1279008,NA,280697,957737,3514,351440,"Compliant",22.3,0.89
50156,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","EASTLAKE FLATS","2820 EASTLAKE AVE E","SEATTLE","WA",98102,"1959701395",4,"LAKE UNION",47.64614,-122.32498,2016,1,5,30669,0,30669,NA,"Multifamily Housing",30669,NA,NA,NA,NA,NA,"100",50.20000076,49.29999924,99.19999695,97,1540913,1512437,NA,238541,813902,7270,727010,"Compliant",41.7,1.36
50157,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","SPRINGLINE APARTMENTS","3220 CALIFORNIA AVE SW","SEATTLE","WA",NA,"3016300025",1,"SOUTHWEST",47.57489,-122.38642,2017,1,5,161999,0,161999,NA,"Multifamily Housing",120328,"Parking",15620,NA,NA,NA,"88",44.29999924,42.70000076,91.09999847,87.5,5333026,5139978,NA,899048,3067550,22655,2265480,"Compliant",132.1,0.82
50158,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","AVA CAPITOL HILL","600 E PIKE ST","SEATTLE","WA",98122,"880490-0390",3,"EAST",47.61445,-122.32418,2016,1,7,310892,92880,218012,NA,"Multifamily Housing",217503,NA,NA,NA,NA,NA,"98",28,27.89999962,66,65.90000153,6081390,6073093,NA,1333876,4551185,15302,1530210,"Compliant",98.7,0.45
50159,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","JANUS APTS/RETAIL SPACES","101 NW 85TH ST","SEATTLE","WA",NA,"291920-0060",6,"NORTHWEST",47.69034,-122.35842,2016,1,5,133881,34838,99043,NA,"Multifamily Housing",89564,"Parking",33673,"Retail Store",9044,NA,"99",35.40000153,34.29999924,74.40000153,72.19999695,3492313,3385933,NA,614676,2097273,13950,1395040,"Compliant",82.1,0.83
50160,2022,"NonResidential","Office","AMAZON DOPPLER BUILDING","2021 7TH AVE","SEATTLE","WA",NA,"0659000775",7,"DOWNTOWN",47.61523,-122.33835,2016,2,37,1496961,420000,1076961,NA,"Office",1023298,"Parking",448625,"Convention Center",59672,NA,"93",41.70000076,41.70000076,104.4000015,104.4000015,47015416,47015416,NA,11465620,39120695,78947,7894710,"Compliant",569.3,0.53
50163,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","CRAFT APARTMENTS","1315 E JEFFERSON ST","SEATTLE","WA",NA,"2908700020",3,"CENTRAL",47.60594,-122.31477,2016,1,4,29549,4993,24556,NA,"Multifamily Housing",20996,NA,NA,NA,NA,NA,"34",50.59999847,50.59999847,141.8000031,141.8000031,1063302,1063302,NA,311636,1063302,NA,NA,"Compliant",4.1,0.17
50164,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","8TH & REPUBLICAN","430  8TH AVE N","SEATTLE","WA",NA,"1988201605",7,"LAKE UNION",47.62304,-122.34078,2016,1,8,245889,0,245889,NA,"Multifamily Housing",274254,"Parking",56998,"Restaurant",14345,NA,"98",27.70000076,27.60000038,62.29999924,62.09999847,7992187,7958811,NA,1603352,5470637,25216,2521550,"Compliant",154.9,0.63
50165,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","THE CENTRAL APARTMENTS","2203 E UNION ST","SEATTLE","WA",NA,"722850-0255",3,"CENTRAL",47.61272,-122.30288,2016,1,6,104598,30288,74310,NA,"Multifamily Housing",60132,"Parking",0,NA,NA,NA,"90",43,42.40000153,93.40000153,91.90000153,2586268,2549382,NA,485937,1658016,9282,928250,"Compliant",55.7,0.75
50166,2022,"NonResidential","Office","TABLEAU (NORTH EDGE)","1621 N 34TH ST","SEATTLE","WA",NA,"4083306985",4,"LAKE UNION",47.6479,-122.33814,2016,1,4,338989,118087,220902,NA,"Office",205727,"Parking",117684,"Restaurant",2839,NA,"64",60.59999847,60.59999847,161.1000061,161.1000061,12720979,12720979,NA,3428021,11696408,10246,1024570,"Compliant",99.3,0.45
50167,2022,"Multifamily MR (5-9)",NA,"MERRILL GARDENS AT BALLARD","2418 NW 56TH ST","SEATTLE","WA",98107,"2767700075",6,"BALLARD",47.66969,-122.38853,2016,1,7,115947,19452,96495,NA,"Senior Living Community",105778,NA,NA,NA,NA,NA,"47",47.90000153,46.20000076,97.69999695,94.5,5064808,4889070,NA,840815,2868861,21960,2195950,"Compliant",127.6,1.32
50169,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","SAVANNA APARTMENTS","4710 11TH AVE NE","SEATTLE","WA",NA,"674670-1100",4,"NORTHEAST",47.66348,-122.31611,2016,1,6,31988,0,31988,NA,"Multifamily Housing",26540,"Parking",2170,"Restaurant",1429,NA,"99",28.60000038,28.10000038,80.19999695,78.59999847,801302,785279,NA,234848,801302,NA,NA,"Compliant",3.1,0.1
50170,2022,"NonResidential","Medical Office","NEIGHBORCARE HEALTH","10521 MERIDIAN AVE N","SEATTLE","WA",NA,"302604-9147",5,"NORTHWEST",47.70598,-122.33486,2016,1,2,44745,0,44745,NA,"Medical Office",44667,"Parking",0,NA,NA,NA,"91",41.90000153,41.90000153,117.3000031,117.3000031,1870612,1870612,NA,548245,1870613,NA,NA,"Compliant",7.2,0.16
50171,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","DENNY 18 APARTMENTS","1823 18TH AVE","SEATTLE","WA",NA,"808090-0055",3,"SHARED: CENTRAL & EAST",47.61833,-122.30916,2016,1,4,30106,0,30106,NA,"Multifamily Housing",22299,NA,NA,NA,NA,NA,"84",32.09999847,31,89.80000305,86.80000305,715186,691368,NA,209609,715186,NA,NA,"Compliant",2.7,0.09
50172,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","80 MAIN APARTMENTS","80   S MAIN ST","SEATTLE","WA",NA,"5247800100",7,"DOWNTOWN",47.60024,-122.33508,2016,1,7,38717,1136,37581,NA,"Multifamily Housing",28990,"Parking",1136,NA,NA,NA,"62",51.79999924,49.90000153,121.3000031,115.9000015,1501221,1445334,NA,324922,1108634,3926,392590,"Compliant",25.1,0.67
50173,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","JUNCTION FLATS","4433 42ND AVE SW","SEATTLE","WA",NA,"095200-6080",1,"SOUTHWEST",47.56373,-122.38575,2016,1,4,69511,0,69511,NA,"Multifamily Housing",55965,"Parking",15977,NA,NA,NA,"97",33.59999847,32.29999924,72.80000305,69.40000153,1883039,1809563,NA,351235,1198415,6846,684620,"Compliant",41,0.59
50174,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","VIK CONDOS","1760 NW 56TH ST","SEATTLE","WA",NA,"8942400000",6,"BALLARD",47.66976,-122.38153,2016,1,6,88028,0,88028,NA,"Multifamily Housing",88028,NA,NA,NA,NA,NA,"81",46.90000153,46,95,92.69999695,4125844,4052328,NA,675518,2304867,18210,1820980,"Compliant",105.6,1.2
50175,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","ELEANOR APARTMENTS","800 NE 67TH ST","SEATTLE","WA",98115,"9528102640",4,"NORTHEAST",47.67744,-122.31988,2016,1,6,273568,0,273568,NA,"Multifamily Housing",241451,"Parking",64085,NA,NA,NA,"100",28,27.89999962,58.79999924,58.70000076,6771580,6744029,NA,1187083,4050327,27212,2721250,"Compliant",160.1,0.59
50176,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","VERVE FLATS","4302 7TH AVE NE","SEATTLE","WA",NA,"409230-0425",4,"NORTHEAST",47.65973,-122.32043,2016,1,4,25688,0,25688,NA,"Multifamily Housing",19769,"Parking",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120398,410799,NA,NA,"Not Compliant",1.6,0.06
50177,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","CITYLINE APARTMENTS","4740 32ND AVE S","SEATTLE","WA",98118,"222404-9089",2,"SOUTHEAST",47.55992,-122.29117,2016,5,4,281300,0,281300,NA,"Multifamily Housing",253555,"Parking",34594,NA,NA,NA,"91",31.20000076,30.10000038,68.19999695,65.19999695,7907786,7623222,NA,1503719,5130689,27771,2777100,"Compliant",167.2,0.59
50178,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","STENCIL APARTMENTS","2407 E UNION ST","SEATTLE","WA",NA,"721740-0530",3,"CENTRAL",47.61269,-122.30098,2016,1,5,44192,0,44192,NA,"Multifamily Housing",43995,"Parking",0,NA,NA,NA,"19",36.79999924,36.5,100.3000031,99.69999695,1618522,1605972,NA,454554,1550937,676,67580,"Compliant",9.5,0.22
50179,2022,"Multifamily LR (1-4)",NA,"QUEEN ANNE AT RODGERS PARK","2900 3RD AVE W","SEATTLE","WA",98119,"2425039002",7,"MAGNOLIA / QUEEN ANNE",47.64626,-122.3603,2016,1,3,139061,0,139061,NA,"Senior Living Community",145000,"Parking",6000,"Swimming Pool",0,NA,"55",46.79999924,46,94.59999847,92.59999847,6789345,6676062,NA,1103943,3766654,30227,3022690,"Compliant",175,1.26
50180,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","PLAZA ROBERTO MAESTAS","1670 S ROBERTO MAESTAS FEST ST","SEATTLE","WA",98144,"681788-0000",2,"GREATER DUWAMISH",47.57974,-122.31103,2016,2,6,185611,0,185611,NA,"Multifamily Housing",116272,"Retail Store",18100,"Parking",10917,NA,NA,36.70000076,35.20000076,72.09999847,68.69999695,4933148,4727972,NA,754911,2575758,23574,2357390,"Compliant",135.1,0.73
50181,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","ABBEY LINCOLN COURT","2020 S JACKSON ST","SEATTLE","WA",NA,"331950-0985",3,"CENTRAL",47.59944,-122.30495,2016,1,7,50726,0,50726,NA,"Multifamily Housing",50726,NA,NA,NA,NA,NA,"73",35,33.79999924,97.90000153,94.69999695,1773675,1714730,NA,519834,1773675,NA,NA,"Compliant",6.8,0.13
50182,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","PREXY APARTMENTS","4737 ROOSEVELT WAY NE","SEATTLE","WA",NA,"5335200040",4,"NORTHEAST",47.6642,-122.31776,2016,1,6,44294,0,44294,NA,"Multifamily Housing",42677,"Parking",4863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289602,988122,NA,NA,"Not Compliant",3.8,0.09
50184,2022,"Multifamily HR (10+)","Multifamily HR (10+)","LUMA CONDOMINIUM","1321 SENECA ST","SEATTLE","WA",NA,"197820-0940",3,"EAST",47.61181,-122.32319,2016,1,24,224326,0,224326,NA,"Multifamily Housing",154525,NA,NA,NA,NA,NA,"64",52.20000076,50.40000153,104,102.0999985,8068012,7782164,NA,1272879,4343063,37250,3724950,"Compliant",214.5,0.96
50185,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","BOWMAN STONEWAY","3801 STONE WAY N","SEATTLE","WA",NA,"226150-0086",4,"LAKE UNION",47.6531,-122.34317,2016,1,5,426320,81534,344786,NA,"Multifamily Housing",198845,"Parking",92856,NA,NA,NA,"98",41.79999924,41,86.69999695,85.59999847,8314506,8147918,NA,1425424,4863547,34510,3450960,"Compliant",201.9,0.59
50186,2022,"NonResidential","Office","WEYERHAEUSER HQ","200 OCCIDENTAL AVE S","SEATTLE","WA",98104,"524780-0614",7,"DOWNTOWN",47.60039,-122.33247,2016,1,8,213803,24987,188816,NA,"Office",217888,NA,NA,NA,NA,NA,"97",24.20000076,24.20000076,67.69999695,67.69999695,5269753,5269753,NA,1544476,5269752,NA,NA,"Compliant",20.2,0.11
50187,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","ISOLA SW ALASKA","4400 SW ALASKA ST","SEATTLE","WA",NA,"338990-0380",1,"SOUTHWEST",47.56127,-122.38861,2017,1,5,29317,1893,27424,NA,"Multifamily Housing",28317,"Parking",1893,NA,NA,NA,NA,27.79999924,26.89999962,62.09999847,59.59999847,787978,761000,NA,155845,531743,2562,256240,"Compliant",15.6,0.57
50188,2022,"NonResidential","Office","THIRD AND BATTERY BUILDING","2400 3RD AVE","SEATTLE","WA",98121,"0656000470",7,"DOWNTOWN",47.61582,-122.34615,2016,1,4,95576,24184,71392,NA,"Office",80168,"Parking",22582,NA,NA,NA,"91",28.20000076,26.60000038,78.90000153,74.59999847,2259672,2135726,NA,662272,2259671,NA,NA,"Compliant",8.7,0.12
50189,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","COMMONS AT BALLARD","5621 22ND AVE NW","SEATTLE","WA",98107,"276770-0160",6,"BALLARD",47.66974,-122.38513,2016,1,6,178578,55751,122827,NA,"Multifamily Housing",75876,"Parking",55719,"Office",21517,NA,"96",35.90000153,35.40000153,87.09999847,86.59999847,4403372,4345188,NA,1016514,3468346,9350,935020,"Compliant",63,0.51
50190,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","1701 DEXTER","1701 DEXTER AVE N","SEATTLE","WA",NA,"8807900270",7,"MAGNOLIA / QUEEN ANNE",47.63411,-122.34261,2016,1,6,60500,0,60500,NA,"Multifamily Housing",58500,"Parking",15366,"Office",454,NA,NA,33.59999847,32.40000153,73,69.80000305,1982823,1908536,NA,372427,1270721,7121,712100,"Compliant",42.7,0.71
50191,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","UPTOWN 11","531 QUEEN ANNE AVE N","SEATTLE","WA",NA,"230165-0000",7,"MAGNOLIA / QUEEN ANNE",47.62422,-122.35709,2016,1,3,75494,34486,41008,NA,"Multifamily Housing",29193,"Retail Store",16235,NA,NA,NA,NA,35.29999924,35.29999924,98.90000153,98.90000153,1603948,1603948,NA,470090,1603948,NA,NA,"Compliant",6.2,0.15
50192,2022,"NonResidential","Office","MIDTOWN 21 (AMAZON)","1007  STEWART ST","SEATTLE","WA",NA,"0660001605",7,"DOWNTOWN",47.61632,-122.33304,2016,1,21,489821,128246,361575,NA,"Office",373458,"Parking",110813,NA,NA,NA,"91",38.79999924,38.79999924,106.9000015,106.9000015,14485872,14471902,NA,4141815,14131873,3540,354000,"Compliant",73,0.2
50193,2022,"NonResidential","Retail Store","U-VILLAGE RH GALLERY","4645  26TH AVE NE","SEATTLE","WA",NA,"0925049436",4,"NORTHEAST",47.66306,-122.3002,2016,1,4,47406,0,47406,NA,"Retail Store",45000,NA,NA,NA,NA,NA,"11",64.59999847,64.59999847,181,181,2908256,2908256,NA,852361,2908256,NA,NA,"Compliant",11.2,0.24
50194,2022,"NonResidential","Office","BALLARD SPACE","5304  BALLARD AVE NW","SEATTLE","WA",NA,"276770-3010",6,"BALLARD",47.66673,-122.38309,2016,1,4,37100,0,37100,NA,"Office",34350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277846,948010,NA,NA,"Not Compliant",3.6,0.1
50195,2022,"NonResidential","Supermarket/Grocery Store","TOTAL WINE AND MORE","1550 W ARMORY WAY","SEATTLE","WA",NA,"2771600911",7,"MAGNOLIA / QUEEN ANNE",47.63849,-122.37695,2016,1,1,25065,0,25065,NA,"Supermarket/Grocery Store",25763,NA,NA,NA,NA,NA,"99",46.20000076,46.20000076,129.5,129.5,1191437,1191437,NA,349190,1191437,NA,NA,"Compliant",4.6,0.18
50196,2022,"Nonresidential COS","Other - Recreation","Northgate Community Center","10510 5th Ave NE","Seattle","WA",NA,"2926049431",5,"NORTH",47.70562,-122.32319,2005,1,1,20616,0,20616,NA,"Other - Recreation",20616,NA,NA,NA,NA,NA,NA,28.10000038,28.10000038,78.80000305,78.80000305,580228,580228,NA,170055,580228,NA,NA,"Compliant",2.2,0.11
50212,2022,"Nonresidential COS","Other - Recreation","Conservatory Campus","1400 E Galer St","Seattle","WA",NA,"2925049087",3,"EAST",47.63191,-122.31523,1912,1,1,23445,0,23445,NA,"Other - Recreation",23445,NA,NA,NA,NA,NA,NA,320.2000122,309.5,372.5,360.8999939,7506319,7255954,NA,142581,486486,70198,7019830,"Compliant",374.7,15.98
50219,2022,"Nonresidential COS","Other - Recreation","Garfield Community Center","2323 E CHERRY ST","SEATTLE","WA",98122,"7544800245",3,"CENTRAL",47.60775,-122.30225,1994,1,1,20050,0,20050,NA,"Other - Recreation",20050,NA,NA,NA,NA,NA,NA,110,103.9000015,176.3000031,169.8999939,2206036,2083714,NA,203971,695949,15101,1510090,"Compliant",82.9,4.13
50237,2022,"NonResidential","Office","3RD AND HARRISON","450 3RD AVE W","SEATTLE","WA",98119,"1989200680",7,"MAGNOLIA / QUEEN ANNE",47.62267,-122.3604,2016,1,6,240700,59244,181456,NA,"Office",184147,"Parking",66779,NA,NA,NA,"89",33,33,92.5,92.5,6085152,6085152,NA,1783456,6085152,NA,NA,"Compliant",23.3,0.13
50239,2022,"Multifamily HR (10+)","Multifamily HR (10+)","CYRENE","50 UNIVERSITY ST","SEATTLE","WA",98101,"7666202450",7,"DOWNTOWN",47.60649,-122.33995,2016,1,17,200152,39141,161011,NA,"Multifamily Housing",161833,"Parking",49600,NA,NA,NA,"98",25.79999924,25.39999962,69.19999695,68.19999695,4172664,4111492,NA,1142270,3897425,2752,275240,"Compliant",29.6,0.18
50240,2022,"NonResidential","Office","TILT 49 (OFFICE PORTION)","1812 BOREN AVE","SEATTLE","WA",98101,"8647700000",7,"DOWNTOWN",47.61698,-122.33195,2017,1,11,305542,0,305542,NA,"Office",305542,"Parking",113154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2535326,8650532,NA,NA,"Not Compliant",33.2,0.11
50241,2022,"NonResidential","Office","TROY BLOCK (AMAZON)","300 BOREN AVE N","SEATTLE","WA",98109,"8692000000",7,"LAKE UNION",47.62107,-122.33553,2017,2,12,1261155,458227,802928,NA,"Office",811463,"Parking",425351,"Restaurant",0,NA,"92",41.20000076,41.09999847,111.5,111.5,33434804,33391470,NA,9274530,31644696,17901,1790110,"Compliant",216.4,0.27
50242,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","BROADSTONE CLARENDON","105 WARREN AVE N","SEATTLE","WA",98109,"1989201415",7,"MAGNOLIA / QUEEN ANNE",47.61894,-122.35447,2016,1,6,91909,24294,67615,NA,"Multifamily Housing",67615,"Parking",24294,NA,NA,NA,"97",36.40000153,36.20000076,80.19999695,80,2463206,2447623,NA,475096,1621026,8422,842180,"Compliant",50.9,0.75
50243,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","ORIGIN APARTMENTS","12311 32ND AVE NE","SEATTLE","WA",98125,"8822900585",5,"NORTH",47.71787,-122.29446,2016,1,7,183212,41514,141698,NA,"Multifamily Housing",141698,"Parking",41514,NA,NA,NA,"99",30.70000076,29.60000038,67.5,64.59999847,4352816,4187336,NA,835640,2851205,15016,1501610,"Compliant",90.7,0.64
50245,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","CASCADE I & II COMBINED","221 MINOR AVE N","SEATTLE","WA",98109,"2467400050",7,"LAKE UNION",47.62033,-122.33324,2016,2,7,550889,137523,413366,NA,"Multifamily Housing",415736,"Parking",126609,"Restaurant",8544,NA,"92",37.90000153,36.79999924,85.80000305,82.69999695,16099091,15613369,NA,3265794,11142889,49562,4956200,"Compliant",306,0.74
50246,2022,"Multifamily HR (10+)","Multifamily HR (10+)","THOMPSON SEATTLE HOTEL + SEQUEL APTS","110 STEWART ST","SEATTLE","WA",98101,"1977200960",7,"DOWNTOWN",47.6107,-122.34136,2017,1,12,253664,45000,208664,NA,"Hotel",96801,"Multifamily Housing",91478,"Parking",54194,NA,"58",77.19999695,76.80000305,176.5,176.1999969,14528903,14464148,NA,3011604,10275593,42533,4253310,"Compliant",265.3,1.27
50247,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","EAST HOWE STEPS","1823 EASTLAKE AVE E","SEATTLE","WA",98102,"3383900125",4,"LAKE UNION",47.63569,-122.32591,2016,2,4,106604,26784,79820,NA,"Multifamily Housing",79820,"Parking",26784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634690,2165564,NA,NA,"Not Compliant",8.3,0.1
50248,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","THE WILCOX","2003 NW 57TH ST","SEATTLE","WA",98107,"2767700270",6,"BALLARD",47.66998,-122.38249,2016,1,6,144820,34415,110405,NA,"Multifamily Housing",110405,"Parking",34415,NA,NA,NA,"100",25.89999962,24.89999962,58.20000076,55.70000076,2860698,2750787,NA,573142,1955559,9051,905140,"Compliant",55.6,0.5
50249,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","MODERA CAPITOL HILL APARTMENTS","1427 11TH AVE","SEATTLE","WA",98122,"6003500075",3,"EAST",47.61361,-122.31851,2016,1,6,153742,39848,113894,NA,"Multifamily Housing",114439,"Parking",42717,NA,NA,NA,"99",36.70000076,36,74.5,73.40000153,4196675,4119438,NA,689891,2353907,18428,1842770,"Compliant",106.9,0.94
50250,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","MERCY OTHELLO PLAZA","6940 M L KING JR WAY S","SEATTLE","WA",98118,"5461700000",2,"SOUTHEAST",47.53963,-122.28191,2017,2,6,125565,13324,112241,NA,"Multifamily Housing",104776,"Office",7410,"Parking",0,NA,"99",29.10000038,28.5,63.20000076,61.59999847,3268890,3199279,NA,612082,2088422,11805,1180470,"Compliant",70.7,0.63
50253,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","MARK ON 8TH","285 8TH AVE N","SEATTLE","WA",98109,"1991201080",7,"LAKE UNION",47.62069,-122.34138,2016,1,7,187070,42803,144267,NA,"Multifamily Housing",139220,"Parking",42803,"Retail Store",5047,NA,"100",25.70000076,24.79999924,50.40000153,48.29999924,3714462,3576149,NA,563965,1924248,17902,1790210,"Compliant",102.5,0.71
50254,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","ICON APARTMENTS","400 S JACKSON ST","SEATTLE","WA",98104,"5247801380",2,"DOWNTOWN",47.59941,-122.32857,2017,1,7,137771,36404,101367,NA,"Multifamily Housing",83887,"Parking",20020,"Retail Store",12480,NA,"84",43.20000076,43.09999847,101.5,101.4000015,4163019,4151310,NA,905900,3090930,10721,1072090,"Compliant",68.8,0.68
50257,2022,"Nonresidential COS","Office","MAGNUSON BLDG 2, CONSERVATION CORPS","7727 63rd Ave NE","Seattle","WA",98115,"0225049062",4,"NORTHEAST",47.68534,-122.26235,1970,1,1,178196,0,178196,NA,"Office",178196,NA,NA,NA,NA,NA,NA,10.39999962,9.600000381,15.30000019,14.30000019,1855682,1706352,NA,129592,442167,14135,1413510,"Compliant",76.8,0.43
50259,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","THE WHITTAKER (CAMPUS-Parent Property)","4755 FAUNTLEROY WAY SW","SEATTLE","WA",98116,"9379700000",1,"SOUTHWEST",47.56015,-122.38187,2018,2,7,649605,225428,424177,NA,"Multifamily Housing",448506,"Parking",223581,"Supermarket/Grocery Store",41000,NA,"80",49.59999847,49.20000076,106,105.5999985,24260052,24081034,NA,4424148,15095193,91649,9164860,"Compliant",544.6,1.28
50260,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","EXCELSIOR APARTMENTS","1535 BELLEVUE AVE","SEATTLE","WA",98122,"8725600240",3,"EAST",47.61507,-122.32715,2015,0,9,263321,77859,185462,NA,"Multifamily Housing",169201,"Parking",155718,"Retail Store",11043,NA,"100",36.90000153,35.09999847,81,76.19999695,6656894,6329628,NA,1273189,4344121,23128,2312770,"Compliant",139.5,0.75
50261,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","THE MARQ WEST SEATTLE","3261 SW AVALON WAY","SEATTLE","WA",98126,"9297302015",1,"DELRIDGE NEIGHBORHOODS",47.56379,-122.37456,2014,1,6,129280,29655,99625,NA,"Multifamily Housing",99625,"Parking",29655,NA,NA,NA,"96",28.89999962,27.70000076,67.09999847,64,2879401,2763726,NA,612964,2091435,7880,787970,"Compliant",49.9,0.5
50262,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","MODERA SLU","435 DEXTER AVE N","SEATTLE","WA",98109,"1988201285",7,"LAKE UNION",47.62296,-122.34341,2016,1,7,320566,57551,263015,NA,"Multifamily Housing",273874,"Parking",71217,NA,NA,NA,"100",29.20000076,28.79999924,63.20000076,61.90000153,8008220,7883700,NA,1489063,5080683,29275,2927540,"Compliant",175,0.67
50263,2022,"Multifamily HR (10+)","Multifamily HR (10+)","INSIGNIA CONDOS","588 BELL ST","SEATTLE","WA",98121,"3589000000",7,"DOWNTOWN",47.61672,-122.34337,2015,1,41,1464631,469397,995234,NA,"Multifamily Housing",763447,"Parking",154200,"Retail Store",10129,NA,"41",52.5,48.70000076,123.9000015,115.5,40644412,37684052,NA,8900059,30367001,102774,10277410,"Compliant",662.3,0.67
50264,2022,"Nonresidential WA","College/University","SOUTH SEATTLE COLLEGE - CASCADE HALL","6000 16TH AVE SW","SEATTLE","WA",98106,"6171900005",1,"DELRIDGE NEIGHBORHOODS",47.547,-122.35307,2017,1,3,57333,0,57333,NA,"College/University",57333,NA,NA,NA,NA,NA,NA,42.90000153,42.20000076,115.9000015,114.3000031,2459854,2419199,NA,680374,2321437,1384,138420,"Compliant",16.3,0.28
